0x3e5	0xc5	3.61017
0x3e6	0x1e4	3.53703
0x3e7	0xe2	3.93118
0x3e8	0x88	3.35413
0x3e9	0x1a1	3.71304
0x3ea	0x42	3.57984
0x3eb	0x22	3.9987
0x3ec	0x24	3.39061
0x3ed	0xac	3.77782
0x3ee	0x1a0	3.85596
0x3ef	0x127	4.09513
0x3f0	0x50	3.10188
0x3f1	0x41	3.86397
0x3f2	0x112	3.55133
0x3f3	0xf2	3.96983
0x3f4	0x180	3.62327
0x3f5	0xc0	3.99921
0x3f6	0x1d6	4.0071
0x3f7	0x1b0	4.27704
0x3f8	0x50	3.49894
0x3f9	0x51	3.99691
0x3fa	0x32	3.85194
0x3fb	0x160	3.96784
0x3fc	0x74	3.93208
0x3fd	0x1bc	4.07856
0x3fe	0x1b0	3.97083
0x3ff	0x16f	4.04456
